"","name","type","latitude","longitude","population","year","gas","est_RFNB"
"6046","Attawapiskat","First Nations","52.92352","-82.423773","316","1995","53.5607142857143","278.377259512682"
"6047","Tla-o-qui-aht First Nations","First Nations","49.178039551","-125.911071777","13","1995","57.2654761904762","279.465738645151"
"6048","Potlotek First Nation","First Nations","45.683837891","-60.76739502","473","1995","57.4285714285714","289.561388433234"
"6049","Mohawks of Kanesatake","First Nations","45.483481924","-74.130431116","217","1995","55.8321428571429","289.742775174412"
"6050","Homalco","First Nations","49.951938","-125.243754","390","1995","57.2654761904762","211.357536529731"
"6051","Tahltan","First Nations","57.909423828","-131.163574219","147","1995","57.2654761904762","216.896162959379"
"6052","Kwikwetlem First Nation","First Nations","49.23040509","-122.805099874","517","1995","57.2654761904762","321.779350092391"
"6053","Kwikwasut'inuxw Haxwa'mis","First Nations","50.588662375","-126.929522977","284","1995","57.2654761904762","203.260872696694"
"6054","Skatin Nations","First Nations","49.941944444","-122.408888889","359","1995","57.2654761904762","268.300686047093"
"6055","Glen Vowell","First Nations","55.308055556","-127.683055556","354","1995","57.2654761904762","232.351510881162"
"6056","Mowachaht/Muchalaht","First Nations","49.684204102","-126.120605469","434","1995","57.2654761904762","307.895346381968"
"6057","Montagnais de Natashquan","First Nations","50.132385254","-61.801574707","16","1995","57.4285714285714","240.895692983878"
"6058","Spuzzum","First Nations","49.661193848","-121.413879395","256","1995","57.2654761904762","284.334895630206"
"6059","Mamalilikulla-Qwe'Qwa'Sot'Em","First Nations","50.594238281","-126.682312012","356","1995","57.2654761904762","262.031112516915"
"6060","Vuntut Gwitchin First Nation","First Nations","67.576388889","-139.823888889","413","1995","49.7583333333333","214.214112704337"
"6061","Esk'etemc","First Nations","51.788635254","-122.229675293","546","1995","57.2654761904762","234.633106894008"
"6062","Nuxalk Nation","First Nations","52.376220703","-126.730407715","118","1995","57.2654761904762","203.532429542442"
"6063","?Esdilagh First Nation","First Nations","52.574035645","-122.484985352","163","1995","57.2654761904762","207.125148187934"
"6064","Gwichya Gwich'in","First Nations","67.44519043","-133.736572266","382","1995","49.7583333333333","271.895202001173"
"6065","Ka:'yu:'k't'h'/Che:k:tles7et'h' First Nations","First Nations","50.089233398","-127.305297852","412","1995","57.2654761904762","297.173873796086"
"6066","Burns Lake","First Nations","54.238155509","-125.768232123","68","1995","57.2654761904762","213.632367404325"
"6067","Sayisi Dene First Nation","First Nations","58.7169444","-98.488888","507","1995","53.7821428571429","222.094334731808"
"6068","Uchucklesaht","First Nations","49.023803711","-125.040405273","184","1995","57.2654761904762","208.142476605252"
"6069","New Westminster","First Nations","49.212777778","-122.917222222","46","1995","57.2654761904762","295.920673077355"
"6070","Nain","Inuit","56.550322","-61.687865","1188","1996","57.8154761904762","304.819215595244"
"6071","Hopedale","Inuit","55.457954","-60.211485","556","1996","62.7555555555556","285.119955712166"
"6072","Rigolet","Inuit","54.179159","-58.429221","306","1996","62.7555555555556","298.253512360471"
"6073","Postville","Inuit","54.908564","-59.770497","206","1996","62.7555555555556","294.402321864925"
"6074","Makkovik","Inuit","55.09036","-59.176172","561","1996","62.7555555555556","291.352308848174"
"6075","Inukjuak","Inuit","58.455121","-78.105103","1597","1996","55.7738095238095","288.533023870571"
"6076","Ivujivik","Inuit","62.416667","-77.916667","370","1996","55.8678571428571","289.312008576386"
"6077","Aklavik","Inuit","68.220102","-134.998551","633","1996","51.6138888888889","284.239568327287"
"6078","Paulatuk","Inuit","69.348467","-124.07021","313","1996","51.6138888888889","285.765919993927"
"6079","Sachs Harbour","Inuit","71.985123","-125.246483","112","1996","51.6138888888889","283.674481685999"
"6080","Iqaluit","Inuit","63.746693","-68.516967","6699","1996","57.8154761904762","304.553026928162"
"6081","Arctic Bay","Inuit","73.037575","-85.148031","823","1996","51.6138888888889","288.288759373902"
"6082","Baker Lake","Inuit","64.317604","-96.022001","1872","1996","51.6138888888889","290.481173921003"
"6083","Cambridge Bay","Inuit","69.108056","-105.138333","1608","1996","51.6138888888889","282.654420499197"
"6084","Cape Dorset","Inuit","64.233304","-76.540568","1363","1996","55.8678571428571","286.42389055463"
"6085","Chesterfield Inlet","Inuit","63.346514","-90.736827","313","1996","55.8678571428571","291.306247347872"
"6086","Clyde River","Inuit","70.483874","-68.519828","934","1996","62.7555555555556","283.214377933121"
"6087","Coral Harbour","Inuit","64.133739","-83.166893","834","1996","55.8678571428571","288.757163914761"
"6088","Grise Fiord","Inuit","76.395732","-82.79391","130","1996","51.6138888888889","286.914701517248"
"6089","Hall Beach","Inuit","68.772735","-81.235208","546","1996","55.8678571428571","297.729073217838"
"6090","Igloolik","Inuit","69.366849","-81.824419","1454","1996","55.8678571428571","283.954208354553"
"6091","Kimmirut","Inuit","62.847419","-69.869203","455","1996","57.8154761904762","285.058850885052"
"6092","Kugluktuk","Inuit","67.815001","-115.136162","1450","1996","51.6138888888889","281.771734144743"
"6093","Pangnirtung","Inuit","66.139533","-65.717481","1425","1996","62.7555555555556","286.001488659764"
"6094","Pond Inlet","Inuit","72.700114","-77.958181","1549","1996","51.6138888888889","287.452878139588"
"6095","Qikiqtarjuaq","Inuit","67.545148","-64.021831","520","1996","62.7555555555556","290.452011826508"
"6096","Rankin Inlet","Inuit","62.808913","-92.087741","2266","1996","55.8678571428571","283.983436892354"
"6097","Repulse Bay","Inuit","66.546565","-86.188196","945","1996","55.8678571428571","288.552846236194"
"6098","Sanikiluaq","Inuit","56.540775","-79.222418","812","1996","55.7738095238095","291.256292260485"
"6099","Whale Cove","Inuit","62.242523","-92.601676","407","1996","55.8678571428571","280.652898947605"
"6100","Bathurst Inlet","Inuit","66.838889","-108.048611","0","1996","51.6138888888889","281.741378080074"
"6101","Umingmaktuuq","Inuit","67.689851","-107.954525","5","1996","51.6138888888889","291.837027868156"
"6102","Kangiqsujuaq","Inuit","61.59626","-71.953886","696","1996","58.2583333333333","292.018414609334"
"6103","Kangirsuk","Inuit","60.023415","-70.026235","549","1996","57.8154761904762","213.633175964653"
"6104","Kuujjuaq","Inuit","58.102996","-68.418839","2375","1996","57.8154761904762","219.171802394302"
"6105","Kuujjuaraapik","Inuit","55.27457","-77.763784","657","1996","55.7738095238095","324.054989527314"
"6106","Puvirnituq","Inuit","60.037118","-77.26923","1692","1996","55.7738095238095","205.536512131616"
"6107","Quaqtaq","Inuit","61.041724","-69.639923","376","1996","57.8154761904762","270.576325482015"
"6108","Salluit","Inuit","62.201285","-75.646856","1347","1996","58.2583333333333","234.627150316084"
"6109","Tasiujaq","Inuit","58.697407","-69.937393","303","1996","57.8154761904762","310.17098581689"
"6110","Umiujaq","Inuit","56.551953","-76.515001","444","1996","55.7738095238095","243.1713324188"
"6111","Akulivik","Inuit","60.817681","-78.144241","615","1996","55.8678571428571","286.610535065128"
"6112","Ulukhaktok","Inuit","70.733333","-117.75","402","1996","51.6138888888889","264.306751951838"
"6113","Resolute Bay","Inuit","74.697299","-94.829729","214","1996","51.6138888888889","216.489752139259"
"6114","Arviat","Inuit","61.095587","-94.07189","2318","1996","55.8678571428571","236.908746328931"
"6115","Aupaluk","Inuit","59.30574","-69.597489","195","1996","57.8154761904762","205.808068977364"
"6116","Gjoa Haven","Inuit","68.635556","-95.849722","1279","1996","51.6138888888889","209.400787622856"
"6117","Kangiqsualujjuaq","Inuit","58.711389","-65.992778","874","1996","57.8154761904762","274.170841436095"
"6118","Kugaaruk","Inuit","68.534722","-89.825","771","1996","51.6138888888889","299.449513231009"
"6119","Taloyoak","Inuit","69.537378","-93.524968","899","1996","51.6138888888889","215.908006839247"
"6120","Tuktoyaktuk","Inuit","69.445358","-133.034181","854","1996","51.6138888888889","224.36997416673"
"6121","Killiniq","Inuit","60.420298106","-64.831129","0","1996","57.8154761904762","210.418116040175"
"6122","Inuvik","Inuit","68.354382","-133.690613","3463","1996","51.6138888888889","298.196312512277"
"6123","Fort William","First Nations","48.353968","-89.262714","193","1996","55.8678571428571","207.503510855269"
"6124","Buffalo Point First Nation","First Nations","49.012444","-95.239622","52","1996","55.8678571428571","267.311125441967"
"6125","Ojibway Nation of Saugeen","First Nations","50.434770016","-90.691783627","207","1996","55.8678571428571","362.363701988281"
"6126","Lac La Croix","First Nations","48.38805556","-92.07805556","377","1996","55.8678571428571","239.685010812568"
"6127","Madawaska Maliseet First Nation","First Nations","47.362299405","-68.296508276","314","1996","55.9958333333333","319.085418020763"
"6128","Naotkamegwanning","First Nations","49.403889","-93.893056","51","1996","55.8678571428571","266.017138908747"
"6129","Wabauskang First Nation","First Nations","50.416111","-93.185","292","1996","55.8678571428571","212.818419022411"
"6130","Obashkaandagaang","First Nations","49.691111111","-94.613888889","300","1996","55.8678571428571","237.173564065121"
"6131","Anishnaabeg of Naongashiing","First Nations","49.121944444","-94.308055556","357","1996","55.8678571428571","279.362528604852"
"6132","Anishinabe of Wauzhushk Onigum","First Nations","49.741210937","-94.426944444","489","1996","55.8678571428571","210.816041116952"
"6133","Gull Bay","First Nations","49.800908","-89.105937","64","1996","55.8678571428571","308.424033894073"
"6134","Tobique","First Nations","46.784080938","-67.695149614","199","1996","55.9958333333333","214.137458567594"
"6135","Couchiching First Nation","First Nations","48.682921942","-93.413057239","217","1996","55.8678571428571","229.596380109438"
"6136","Northwest Angle No.33","First Nations","49.376111111","-95.021111111","405","1996","55.8678571428571","214.982524697113"
"6137","Northwest Angle No.37","First Nations","49.375","-93.988888889","346","1996","55.8678571428571","208.236891317954"
"6138","Mitaanjigamiing First Nation","First Nations","48.713055556","-93.361111111","98","1996","55.8678571428571","221.103494843394"
"6139","Woodstock","First Nations","46.109192","-67.57747","554","1996","55.9958333333333","230.305538435589"
"6140","Eagle Lake","First Nations","49.745","-93.055","428","1996","55.8678571428571","208.601124704181"
"6141","Rainy River First Nations","First Nations","48.655","-93.906944444","561","1996","55.8678571428571","239.236635726807"
"6142","Lac Des Mille Lacs","First Nations","48.965046882","-90.647195987","429","1996","55.8678571428571","312.296197759257"
"6143","Wabaseemoong Independent Nations","First Nations","50.133333","-94.95","159","1996","55.8678571428571","310.672933354297"
"6144","Big Grassy","First Nations","49.053956465","-94.305554548","497","1996","55.8678571428571","211.430886693469"
"6145","Iskatewizaagegan #39 Independent First Nation","First Nations","49.653055556","-95.098055556","438","1996","55.8678571428571","291.067511800324"
"6146","Ojibways of Onigaming First Nation","First Nations","49.176944444","-93.921111111","503","1996","55.8678571428571","281.86963422551"
"6147","Grassy Narrows First Nation","First Nations","50.183055556","-94.036944444","99","1996","55.8678571428571","211.161959909394"
"6148","Wabigoon Lake Ojibway Nation","First Nations","49.605","-92.523056","462","1996","55.8678571428571","233.546972819131"
"6149","Ochiichagwe'babigo'ining First Nation","First Nations","49.893748992","-94.538129049","369","1996","55.8678571428571","213.006193174026"
"6150","Naicatchewenin","First Nations","48.858888889","-93.578888889","376","1996","55.8678571428571","258.925610171836"
"6151","Nigigoonsiminikaaning First Nation","First Nations","48.73846477","-92.925954105","319","1996","55.8678571428571","214.758825300898"
"6152","Kingsclear","First Nations","45.950442","-66.851933","558","1996","55.9958333333333","211.367208371913"
